Let's begin networking!
 The cnn model with 2 layers is estabished.
It is about the leave-one-out validation method!

Path Mark: content.json




******************************************************************************************
                                         CNN_2
                                        fold_0
******************************************************************************************
trainer info:
training data size: 1800
increased epoches:  40
minibatch size: 128
iterations per epoch: 13
*[测试结果] 片段识别 train 敏感度：44.63%, 特异度： 96.23%, 精度： 93.36%, 得分： 70.43, 准确度： 68.22%, 用时: 2.22s.
*[测试结果] 片段识别 test 敏感度：30.3%, 特异度： 100.0%, 精度： 100.0%, 得分： 65.15, 准确度： 61.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：48.21%, 特异度： 95.5%, 精度： 92.72%, 得分： 71.86, 准确度： 69.83%, 用时: 1.8s.
*[测试结果] 片段识别 test 敏感度：30.3%, 特异度： 100.0%, 精度： 100.0%, 得分： 65.15, 准确度： 61.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：62.23%, 特异度： 91.62%, 精度： 89.81%, 得分： 76.92, 准确度： 75.67%, 用时: 1.78s.
*[测试结果] 片段识别 test 敏感度：42.42%, 特异度： 100.0%, 精度： 100.0%, 得分： 71.21, 准确度： 68.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：57.32%, 特异度： 94.17%, 精度： 92.11%, 得分： 75.75, 准确度： 74.17%, 用时: 1.46s.
*[测试结果] 片段识别 test 敏感度：30.3%, 特异度： 100.0%, 精度： 100.0%, 得分： 65.15, 准确度： 61.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：39.3%, 特异度： 97.69%, 精度： 95.29%, 得分： 68.5, 准确度： 66.0%, 用时: 1.69s.
*[测试结果] 片段识别 test 敏感度：24.24%, 特异度： 100.0%, 精度： 100.0%, 得分： 62.12, 准确度： 58.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：61.62%, 特异度： 93.92%, 精度： 92.33%, 得分： 77.77, 准确度： 76.39%, 用时: 1.78s.
*[测试结果] 片段识别 test 敏感度：39.39%, 特异度： 100.0%, 精度： 100.0%, 得分： 69.69, 准确度： 66.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：96.72%, 特异度： 51.28%, 精度： 70.21%, 得分： 74.0, 准确度： 75.94%, 用时: 1.8s.
*[测试结果] 片段识别 test 敏感度：84.85%, 特异度： 81.48%, 精度： 84.85%, 得分： 83.16, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：94.37%, 特异度： 64.76%, 精度： 76.07%, 得分： 79.56, 准确度： 80.83%, 用时: 1.79s.
*[测试结果] 片段识别 test 敏感度：81.82%, 特异度： 96.3%, 精度： 96.43%, 得分： 89.06, 准确度： 88.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：93.14%, 特异度： 71.45%, 精度： 79.48%, 得分： 82.3, 准确度： 83.22%, 用时: 1.71s.
*[测试结果] 片段识别 test 敏感度：78.79%, 特异度： 100.0%, 精度： 100.0%, 得分： 89.4, 准确度： 88.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：96.01%, 特异度： 63.55%, 精度： 75.77%, 得分： 79.78, 准确度： 81.17%, 用时: 1.84s.
*[测试结果] 片段识别 test 敏感度：81.82%, 特异度： 96.3%, 精度： 96.43%, 得分： 89.06, 准确度： 88.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：71.85%, 特异度： 92.1%, 精度： 91.53%, 得分： 81.97, 准确度： 81.11%, 用时: 1.67s.
*[测试结果] 片段识别 test 敏感度：48.48%, 特异度： 100.0%, 精度： 100.0%, 得分： 74.24, 准确度： 71.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：76.15%, 特异度： 90.89%, 精度： 90.84%, 得分： 83.52, 准确度： 82.89%, 用时: 1.8s.
*[测试结果] 片段识别 test 敏感度：54.55%, 特异度： 100.0%, 精度： 100.0%, 得分： 77.28, 准确度： 75.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：88.95%, 特异度： 82.14%, 精度： 85.53%, 得分： 85.55, 准确度： 85.83%, 用时: 1.79s.
*[测试结果] 片段识别 test 敏感度：75.76%, 特异度： 100.0%, 精度： 100.0%, 得分： 87.88, 准确度： 86.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：85.47%, 特异度： 86.88%, 精度： 88.55%, 得分： 86.17, 准确度： 86.11%, 用时: 1.7s.
*[测试结果] 片段识别 test 敏感度：69.7%, 特异度： 100.0%, 精度： 100.0%, 得分： 84.85, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：80.45%, 特异度： 90.28%, 精度： 90.76%, 得分： 85.37, 准确度： 84.94%, 用时: 1.42s.
*[测试结果] 片段识别 test 敏感度：63.64%, 特异度： 100.0%, 精度： 100.0%, 得分： 81.82, 准确度： 80.0%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：87.21%, 特异度： 86.63%, 精度： 88.57%, 得分： 86.92, 准确度： 86.94%, 用时: 1.52s.
*[测试结果] 片段识别 test 敏感度：69.7%, 特异度： 100.0%, 精度： 100.0%, 得分： 84.85, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：95.09%, 特异度： 73.75%, 精度： 81.14%, 得分： 84.42, 准确度： 85.33%, 用时: 1.74s.
*[测试结果] 片段识别 test 敏感度：87.88%, 特异度： 96.3%, 精度： 96.67%, 得分： 92.09, 准确度： 91.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：83.83%, 特异度： 89.43%, 精度： 90.4%, 得分： 86.63, 准确度： 86.39%, 用时: 1.8s.
*[测试结果] 片段识别 test 敏感度：66.67%, 特异度： 100.0%, 精度： 100.0%, 得分： 83.34, 准确度： 81.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：91.71%, 特异度： 81.41%, 精度： 85.41%, 得分： 86.56, 准确度： 87.0%, 用时: 1.74s.
*[测试结果] 片段识别 test 敏感度：78.79%, 特异度： 100.0%, 精度： 100.0%, 得分： 89.4, 准确度： 88.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：86.8%, 特异度： 87.24%, 精度： 88.98%, 得分： 87.02, 准确度： 87.0%, 用时: 1.78s.
*[测试结果] 片段识别 test 敏感度：69.7%, 特异度： 100.0%, 精度： 100.0%, 得分： 84.85, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：96.72%, 特异度： 69.38%, 精度： 78.95%, 得分： 83.05, 准确度： 84.22%, 用时: 1.61s.
*[测试结果] 片段识别 test 敏感度：90.91%, 特异度： 74.07%, 精度： 81.08%, 得分： 82.49, 准确度： 83.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：75.44%, 特异度： 92.95%, 精度： 92.7%, 得分： 84.19, 准确度： 83.44%, 用时: 1.75s.
*[测试结果] 片段识别 test 敏感度：63.64%, 特异度： 100.0%, 精度： 100.0%, 得分： 81.82, 准确度： 80.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：77.69%, 特异度： 92.35%, 精度： 92.34%, 得分： 85.02, 准确度： 84.39%, 用时: 1.69s.
*[测试结果] 片段识别 test 敏感度：63.64%, 特异度： 100.0%, 精度： 100.0%, 得分： 81.82, 准确度： 80.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：85.47%, 特异度： 88.7%, 精度： 89.98%, 得分： 87.09, 准确度： 86.94%, 用时: 1.6s.
*[测试结果] 片段识别 test 敏感度：66.67%, 特异度： 100.0%, 精度： 100.0%, 得分： 83.34, 准确度： 81.67%, 用时: 0.04s.
*[测试结果] 片段识别 train 敏感度：96.83%, 特异度： 69.74%, 精度： 79.16%, 得分： 83.28, 准确度： 84.44%, 用时: 1.76s.
*[测试结果] 片段识别 test 敏感度：93.94%, 特异度： 70.37%, 精度： 79.49%, 得分： 82.16, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：75.13%, 特异度： 93.68%, 精度： 93.38%, 得分： 84.41, 准确度： 83.61%, 用时: 1.76s.
*[测试结果] 片段识别 test 敏感度：63.64%, 特异度： 100.0%, 精度： 100.0%, 得分： 81.82, 准确度： 80.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：86.59%, 特异度： 88.7%, 精度： 90.1%, 得分： 87.65, 准确度： 87.56%, 用时: 1.7s.
*[测试结果] 片段识别 test 敏感度：69.7%, 特异度： 100.0%, 精度： 100.0%, 得分： 84.85, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：85.36%, 特异度： 88.7%, 精度： 89.97%, 得分： 87.03, 准确度： 86.89%, 用时: 1.75s.
*[测试结果] 片段识别 test 敏感度：69.7%, 特异度： 100.0%, 精度： 100.0%, 得分： 84.85, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：84.24%, 特异度： 90.28%, 精度： 91.14%, 得分： 87.26, 准确度： 87.0%, 用时: 1.7s.
*[测试结果] 片段识别 test 敏感度：69.7%, 特异度： 100.0%, 精度： 100.0%, 得分： 84.85, 准确度： 83.33%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：90.69%, 特异度： 85.3%, 精度： 87.98%, 得分： 88.0, 准确度： 88.22%, 用时: 1.77s.
*[测试结果] 片段识别 test 敏感度：81.82%, 特异度： 96.3%, 精度： 96.43%, 得分： 89.06, 准确度： 88.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：83.11%, 特异度： 91.13%, 精度： 91.75%, 得分： 87.12, 准确度： 86.78%, 用时: 1.78s.
*[测试结果] 片段识别 test 敏感度：69.7%, 特异度： 100.0%, 精度： 100.0%, 得分： 84.85, 准确度： 83.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：89.05%, 特异度： 86.76%, 精度： 88.87%, 得分： 87.91, 准确度： 88.0%, 用时: 1.5s.
*[测试结果] 片段识别 test 敏感度：78.79%, 特异度： 100.0%, 精度： 100.0%, 得分： 89.4, 准确度： 88.33%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：87.31%, 特异度： 88.34%, 精度： 89.88%, 得分： 87.83, 准确度： 87.78%, 用时: 1.59s.
*[测试结果] 片段识别 test 敏感度：72.73%, 特异度： 100.0%, 精度： 100.0%, 得分： 86.37, 准确度： 85.0%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：81.17%, 特异度： 91.49%, 精度： 91.89%, 得分： 86.33, 准确度： 85.89%, 用时: 1.68s.
*[测试结果] 片段识别 test 敏感度：69.7%, 特异度： 100.0%, 精度： 100.0%, 得分： 84.85, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：91.1%, 特异度： 85.3%, 精度： 88.03%, 得分： 88.2, 准确度： 88.44%, 用时: 1.8s.
*[测试结果] 片段识别 test 敏感度：78.79%, 特异度： 96.3%, 精度： 96.3%, 得分： 87.55, 准确度： 86.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：82.8%, 特异度： 91.01%, 精度： 91.62%, 得分： 86.91, 准确度： 86.56%, 用时: 1.74s.
*[测试结果] 片段识别 test 敏感度：69.7%, 特异度： 100.0%, 精度： 100.0%, 得分： 84.85, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：89.56%, 特异度： 87.61%, 精度： 89.56%, 得分： 88.59, 准确度： 88.67%, 用时: 1.67s.
*[测试结果] 片段识别 test 敏感度：75.76%, 特异度： 96.3%, 精度： 96.15%, 得分： 86.03, 准确度： 85.0%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：77.18%, 特异度： 94.17%, 精度： 94.01%, 得分： 85.68, 准确度： 84.94%, 用时: 1.64s.
*[测试结果] 片段识别 test 敏感度：66.67%, 特异度： 100.0%, 精度： 100.0%, 得分： 83.34, 准确度： 81.67%, 用时: 0.06s.
The best metric (without restriction) took place in the epoch:  18
Sensitivity: 87.88; Specificity: 96.3; Score: 92.09; Accuracy: 91.67
Training duration: 2.84s
For the loo method, recheck the test set to have it recorded..
*[测试结果] 片段识别 test 敏感度：87.88%, 特异度： 96.3%, 精度： 96.67%, 得分： 92.09, 准确度： 91.67%, 用时: 0.06s.


Path Mark: content.json




******************************************************************************************
                                         CNN_2
                                        fold_3
******************************************************************************************
trainer info:
training data size: 1800
increased epoches:  40
minibatch size: 128
iterations per epoch: 13
*[测试结果] 片段识别 train 敏感度：47.9%, 特异度： 89.91%, 精度： 84.94%, 得分： 68.91, 准确度： 67.11%, 用时: 1.6s.
*[测试结果] 片段识别 test 敏感度：51.52%, 特异度： 92.59%, 精度： 89.47%, 得分： 72.06, 准确度： 70.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：38.49%, 特异度： 96.6%, 精度： 93.07%, 得分： 67.55, 准确度： 65.06%, 用时: 1.78s.
*[测试结果] 片段识别 test 敏感度：39.39%, 特异度： 96.3%, 精度： 92.86%, 得分： 67.84, 准确度： 65.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：33.57%, 特异度： 97.81%, 精度： 94.8%, 得分： 65.69, 准确度： 62.94%, 用时: 1.86s.
*[测试结果] 片段识别 test 敏感度：33.33%, 特异度： 96.3%, 精度： 91.67%, 得分： 64.81, 准确度： 61.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：63.15%, 特异度： 88.94%, 精度： 87.15%, 得分： 76.05, 准确度： 74.94%, 用时: 1.66s.
*[测试结果] 片段识别 test 敏感度：69.7%, 特异度： 85.19%, 精度： 85.19%, 得分： 77.44, 准确度： 76.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：49.74%, 特异度： 95.38%, 精度： 92.75%, 得分： 72.56, 准确度： 70.61%, 用时: 1.6s.
*[测试结果] 片段识别 test 敏感度：45.45%, 特异度： 92.59%, 精度： 88.24%, 得分： 69.02, 准确度： 66.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：70.73%, 特异度： 87.48%, 精度： 87.03%, 得分： 79.11, 准确度： 78.39%, 用时: 1.78s.
*[测试结果] 片段识别 test 敏感度：75.76%, 特异度： 81.48%, 精度： 83.33%, 得分： 78.62, 准确度： 78.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：53.12%, 特异度： 95.14%, 精度： 92.84%, 得分： 74.13, 准确度： 72.33%, 用时: 1.82s.
*[测试结果] 片段识别 test 敏感度：54.55%, 特异度： 92.59%, 精度： 90.0%, 得分： 73.57, 准确度： 71.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：71.24%, 特异度： 88.09%, 精度： 87.66%, 得分： 79.66, 准确度： 78.94%, 用时: 1.71s.
*[测试结果] 片段识别 test 敏感度：75.76%, 特异度： 85.19%, 精度： 86.21%, 得分： 80.47, 准确度： 80.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：61.21%, 特异度： 93.2%, 精度： 91.44%, 得分： 77.2, 准确度： 75.83%, 用时: 1.65s.
*[测试结果] 片段识别 test 敏感度：63.64%, 特异度： 92.59%, 精度： 91.3%, 得分： 78.12, 准确度： 76.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：63.87%, 特异度： 92.95%, 精度： 91.5%, 得分： 78.41, 准确度： 77.17%, 用时: 1.76s.
*[测试结果] 片段识别 test 敏感度：66.67%, 特异度： 92.59%, 精度： 91.67%, 得分： 79.63, 准确度： 78.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：71.03%, 特异度： 90.89%, 精度： 90.25%, 得分： 80.96, 准确度： 80.11%, 用时: 1.7s.
*[测试结果] 片段识别 test 敏感度：72.73%, 特异度： 92.59%, 精度： 92.31%, 得分： 82.66, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：69.19%, 特异度： 91.98%, 精度： 91.11%, 得分： 80.59, 准确度： 79.61%, 用时: 1.74s.
*[测试结果] 片段识别 test 敏感度：69.7%, 特异度： 92.59%, 精度： 92.0%, 得分： 81.15, 准确度： 80.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：95.29%, 特异度： 61.24%, 精度： 74.48%, 得分： 78.27, 准确度： 79.72%, 用时: 1.74s.
*[测试结果] 片段识别 test 敏感度：96.97%, 特异度： 59.26%, 精度： 74.42%, 得分： 78.11, 准确度： 80.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：89.15%, 特异度： 78.25%, 精度： 82.95%, 得分： 83.7, 准确度： 84.17%, 用时: 1.69s.
*[测试结果] 片段识别 test 敏感度：90.91%, 特异度： 74.07%, 精度： 81.08%, 得分： 82.49, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：90.48%, 特异度： 77.04%, 精度： 82.39%, 得分： 83.76, 准确度： 84.33%, 用时: 1.58s.
*[测试结果] 片段识别 test 敏感度：90.91%, 特异度： 74.07%, 精度： 81.08%, 得分： 82.49, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：77.79%, 特异度： 90.28%, 精度： 90.48%, 得分： 84.03, 准确度： 83.5%, 用时: 1.67s.
*[测试结果] 片段识别 test 敏感度：81.82%, 特异度： 92.59%, 精度： 93.1%, 得分： 87.2, 准确度： 86.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：95.6%, 特异度： 65.13%, 精度： 76.49%, 得分： 80.36, 准确度： 81.67%, 用时: 1.65s.
*[测试结果] 片段识别 test 敏感度：96.97%, 特异度： 62.96%, 精度： 76.19%, 得分： 79.97, 准确度： 81.67%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：95.91%, 特异度： 65.74%, 精度： 76.87%, 得分： 80.82, 准确度： 82.11%, 用时: 2.05s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 62.96%, 精度： 76.74%, 得分： 81.48, 准确度： 83.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：92.73%, 特异度： 78.01%, 精度： 83.35%, 得分： 85.37, 准确度： 86.0%, 用时: 1.85s.
*[测试结果] 片段识别 test 敏感度：93.94%, 特异度： 77.78%, 精度： 83.78%, 得分： 85.86, 准确度： 86.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：85.36%, 特异度： 86.27%, 精度： 88.07%, 得分： 85.81, 准确度： 85.78%, 用时: 1.52s.
*[测试结果] 片段识别 test 敏感度：90.91%, 特异度： 81.48%, 精度： 85.71%, 得分： 86.19, 准确度： 86.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：80.86%, 特异度： 90.52%, 精度： 91.01%, 得分： 85.69, 准确度： 85.28%, 用时: 1.76s.
*[测试结果] 片段识别 test 敏感度：78.79%, 特异度： 85.19%, 精度： 86.67%, 得分： 81.99, 准确度： 81.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：84.54%, 特异度： 87.97%, 精度： 89.3%, 得分： 86.25, 准确度： 86.11%, 用时: 1.66s.
*[测试结果] 片段识别 test 敏感度：90.91%, 特异度： 85.19%, 精度： 88.24%, 得分： 88.05, 准确度： 88.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：94.27%, 特异度： 76.43%, 精度： 82.6%, 得分： 85.35, 准确度： 86.11%, 用时: 1.76s.
*[测试结果] 片段识别 test 敏感度：93.94%, 特异度： 77.78%, 精度： 83.78%, 得分： 85.86, 准确度： 86.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：91.91%, 特异度： 81.41%, 精度： 85.44%, 得分： 86.66, 准确度： 87.11%, 用时: 1.88s.
*[测试结果] 片段识别 test 敏感度：90.91%, 特异度： 81.48%, 精度： 85.71%, 得分： 86.19, 准确度： 86.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：85.77%, 特异度： 87.97%, 精度： 89.43%, 得分： 86.87, 准确度： 86.78%, 用时: 1.78s.
*[测试结果] 片段识别 test 敏感度：84.85%, 特异度： 85.19%, 精度： 87.5%, 得分： 85.02, 准确度： 85.0%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：87.92%, 特异度： 86.51%, 精度： 88.56%, 得分： 87.22, 准确度： 87.28%, 用时: 1.56s.
*[测试结果] 片段识别 test 敏感度：87.88%, 特异度： 81.48%, 精度： 85.29%, 得分： 84.68, 准确度： 85.0%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：81.06%, 特异度： 91.86%, 精度： 92.2%, 得分： 86.46, 准确度： 86.0%, 用时: 1.84s.
*[测试结果] 片段识别 test 敏感度：72.73%, 特异度： 88.89%, 精度： 88.89%, 得分： 80.81, 准确度： 80.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：77.69%, 特异度： 93.56%, 精度： 93.47%, 得分： 85.62, 准确度： 84.94%, 用时: 1.76s.
*[测试结果] 片段识别 test 敏感度：72.73%, 特异度： 92.59%, 精度： 92.31%, 得分： 82.66, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：93.65%, 特异度： 79.71%, 精度： 84.57%, 得分： 86.68, 准确度： 87.28%, 用时: 1.82s.
*[测试结果] 片段识别 test 敏感度：90.91%, 特异度： 77.78%, 精度： 83.33%, 得分： 84.34, 准确度： 85.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：81.78%, 特异度： 91.37%, 精度： 91.84%, 得分： 86.58, 准确度： 86.17%, 用时: 1.77s.
*[测试结果] 片段识别 test 敏感度：72.73%, 特异度： 92.59%, 精度： 92.31%, 得分： 82.66, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：93.86%, 特异度： 78.49%, 精度： 83.82%, 得分： 86.17, 准确度： 86.83%, 用时: 1.68s.
*[测试结果] 片段识别 test 敏感度：93.94%, 特异度： 81.48%, 精度： 86.11%, 得分： 87.71, 准确度： 88.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：93.24%, 特异度： 80.8%, 精度： 85.22%, 得分： 87.02, 准确度： 87.56%, 用时: 1.71s.
*[测试结果] 片段识别 test 敏感度：90.91%, 特异度： 81.48%, 精度： 85.71%, 得分： 86.19, 准确度： 86.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：88.33%, 特异度： 87.97%, 精度： 89.71%, 得分： 88.15, 准确度： 88.17%, 用时: 1.5s.
*[测试结果] 片段识别 test 敏感度：81.82%, 特异度： 85.19%, 精度： 87.1%, 得分： 83.5, 准确度： 83.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：94.78%, 特异度： 78.37%, 精度： 83.88%, 得分： 86.58, 准确度： 87.28%, 用时: 1.74s.
*[测试结果] 片段识别 test 敏感度：93.94%, 特异度： 77.78%, 精度： 83.78%, 得分： 85.86, 准确度： 86.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：84.85%, 特异度： 90.52%, 精度： 91.4%, 得分： 87.69, 准确度： 87.44%, 用时: 1.71s.
*[测试结果] 片段识别 test 敏感度：75.76%, 特异度： 88.89%, 精度： 89.29%, 得分： 82.33, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：95.91%, 特异度： 74.48%, 精度： 81.69%, 得分： 85.19, 准确度： 86.11%, 用时: 1.58s.
*[测试结果] 片段识别 test 敏感度：96.97%, 特异度： 74.07%, 精度： 82.05%, 得分： 85.52, 准确度： 86.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：90.89%, 特异度： 86.27%, 精度： 88.71%, 得分： 88.58, 准确度： 88.78%, 用时: 1.71s.
*[测试结果] 片段识别 test 敏感度：81.82%, 特异度： 85.19%, 精度： 87.1%, 得分： 83.5, 准确度： 83.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：76.15%, 特异度： 95.38%, 精度： 95.14%, 得分： 85.77, 准确度： 84.94%, 用时: 1.78s.
*[测试结果] 片段识别 test 敏感度：66.67%, 特异度： 92.59%, 精度： 91.67%, 得分： 79.63, 准确度： 78.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：77.48%, 特异度： 94.65%, 精度： 94.51%, 得分： 86.06, 准确度： 85.33%, 用时: 1.59s.
*[测试结果] 片段识别 test 敏感度：66.67%, 特异度： 92.59%, 精度： 91.67%, 得分： 79.63, 准确度： 78.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：83.83%, 特异度： 92.22%, 精度： 92.75%, 得分： 88.03, 准确度： 87.67%, 用时: 1.68s.
*[测试结果] 片段识别 test 敏感度：69.7%, 特异度： 92.59%, 精度： 92.0%, 得分： 81.15, 准确度： 80.0%, 用时: 0.05s.
The best metric (without restriction) took place in the epoch:  21
Sensitivity: 90.91; Specificity: 85.19; Score: 88.05; Accuracy: 88.33
Training duration: 2.84s
For the loo method, recheck the test set to have it recorded..
*[测试结果] 片段识别 test 敏感度：90.91%, 特异度： 85.19%, 精度： 88.24%, 得分： 88.05, 准确度： 88.33%, 用时: 0.05s.


Path Mark: content.json




******************************************************************************************
                                         CNN_2
                                        fold_4
******************************************************************************************
trainer info:
training data size: 1800
increased epoches:  40
minibatch size: 128
iterations per epoch: 13
*[测试结果] 片段识别 train 敏感度：100.0%, 特异度： 0.0%, 精度： 54.61%, 得分： 50.0, 准确度： 54.61%, 用时: 1.43s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 0.0%, 精度： 45.0%, 得分： 50.0, 准确度： 45.0%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：100.0%, 特异度： 3.79%, 精度： 55.57%, 得分： 51.9, 准确度： 56.33%, 用时: 1.73s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 6.06%, 精度： 46.55%, 得分： 53.03, 准确度： 48.33%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：100.0%, 特异度： 5.14%, 精度： 55.92%, 得分： 52.57, 准确度： 56.94%, 用时: 1.74s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 9.09%, 精度： 47.37%, 得分： 54.55, 准确度： 50.0%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：99.08%, 特异度： 27.91%, 精度： 62.32%, 得分： 63.49, 准确度： 66.78%, 用时: 1.82s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 81.82%, 精度： 81.82%, 得分： 90.91, 准确度： 90.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：99.9%, 特异度： 15.79%, 精度： 58.8%, 得分： 57.84, 准确度： 61.72%, 用时: 1.82s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 66.67%, 精度： 71.05%, 得分： 83.34, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：91.76%, 特异度： 61.93%, 精度： 74.36%, 得分： 76.84, 准确度： 78.22%, 用时: 1.63s.
*[测试结果] 片段识别 test 敏感度：70.37%, 特异度： 96.97%, 精度： 95.0%, 得分： 83.67, 准确度： 85.0%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：93.49%, 特异度： 59.61%, 精度： 73.58%, 得分： 76.55, 准确度： 78.11%, 用时: 1.65s.
*[测试结果] 片段识别 test 敏感度：81.48%, 特异度： 96.97%, 精度： 95.65%, 得分： 89.22, 准确度： 90.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：68.77%, 特异度： 90.58%, 精度： 89.77%, 得分： 79.67, 准确度： 78.67%, 用时: 1.75s.
*[测试结果] 片段识别 test 敏感度：44.44%, 特异度： 100.0%, 精度： 100.0%, 得分： 72.22, 准确度： 75.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：73.75%, 特异度： 89.23%, 精度： 89.18%, 得分： 81.49, 准确度： 80.78%, 用时: 1.89s.
